defined_class	defined_class_label	anatomical_entity	anatomical_entity_label	cell	cell_label
http://purl.obolibrary.org/obo/CL_1000323	pyloric gastric gland goblet cell	http://purl.obolibrary.org/obo/UBERON_0008861	pyloric gastric gland	http://purl.obolibrary.org/obo/CL_0000160	goblet cell
http://purl.obolibrary.org/obo/CL_1001595	rectum glandular cell	http://purl.obolibrary.org/obo/UBERON_0001052	rectum	http://purl.obolibrary.org/obo/CL_0000150	glandular epithelial cell
http://purl.obolibrary.org/obo/CL_0002584	renal cortical epithelial cell	http://purl.obolibrary.org/obo/UBERON_0001225	cortex of kidney	http://purl.obolibrary.org/obo/CL_0002518	kidney epithelial cell
http://purl.obolibrary.org/obo/CL_1001318	renal interstitial pericyte	http://purl.obolibrary.org/obo/UBERON_0002113	kidney	http://purl.obolibrary.org/obo/CL_0000669	pericyte cell
http://purl.obolibrary.org/obo/CL_0002368	respiratory epithelial cell	http://purl.obolibrary.org/obo/UBERON_0000065	respiratory tract	http://purl.obolibrary.org/obo/CL_0002076	endo-epithelial cell
http://purl.obolibrary.org/obo/CL_0002370	respiratory goblet cell	http://purl.obolibrary.org/obo/UBERON_0000065	respiratory tract	http://purl.obolibrary.org/obo/CL_0000160	goblet cell
http://purl.obolibrary.org/obo/CL_1000489	reticular cell of splenic cord	http://purl.obolibrary.org/obo/UBERON_0001266	splenic cord	http://purl.obolibrary.org/obo/CL_0000432	reticular cell
http://purl.obolibrary.org/obo/CL_2000096	reticular layer of dermis fibroblast	http://purl.obolibrary.org/obo/UBERON_0001993	reticular layer of dermis	http://purl.obolibrary.org/obo/CL_0000057	fibroblast
http://purl.obolibrary.org/obo/CL_0002585	retinal blood vessel endothelial cell	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/CL_0000071	blood vessel endothelial cell
http://purl.obolibrary.org/obo/CL_0009004	retinal cell	http://purl.obolibrary.org/obo/UBERON_0005388	photoreceptor array	http://purl.obolibrary.org/obo/CL_0002319	neural cell
http://purl.obolibrary.org/obo/CL_0002485	retinal melanocyte	http://purl.obolibrary.org/obo/UBERON_0000966	retina	http://purl.obolibrary.org/obo/CL_0000148	melanocyte
http://purl.obolibrary.org/obo/CL_1001596	salivary gland glandular cell	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland	http://purl.obolibrary.org/obo/CL_0000150	glandular epithelial cell
http://purl.obolibrary.org/obo/CL_0000347	scleral cell	http://purl.obolibrary.org/obo/UBERON_0001773	sclera	http://purl.obolibrary.org/obo/CL_0000293	structural cell
http://purl.obolibrary.org/obo/CL_2000021	sebaceous gland cell	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland	http://purl.obolibrary.org/obo/CL_0000003	native cell
http://purl.obolibrary.org/obo/CL_1001597	seminal vesicle glandular cell	http://purl.obolibrary.org/obo/UBERON_0000998	seminal vesicle	http://purl.obolibrary.org/obo/CL_0000150	glandular epithelial cell
http://purl.obolibrary.org/obo/CL_1001451	sensory neuron of dorsal root ganglion	http://purl.obolibrary.org/obo/UBERON_0000044	dorsal root ganglion	http://purl.obolibrary.org/obo/CL_0000101	sensory neuron
http://purl.obolibrary.org/obo/CL_0009000	sensory neuron of spinal nerve	http://purl.obolibrary.org/obo/UBERON_0001780	spinal nerve	http://purl.obolibrary.org/obo/CL_0000101	sensory neuron
http://purl.obolibrary.org/obo/CL_0011027	skeletal muscle fibroblast	http://purl.obolibrary.org/obo/UBERON_0001134	skeletal muscle tissue	http://purl.obolibrary.org/obo/CL_0000057	fibroblast
http://purl.obolibrary.org/obo/CL_2000077	skeletal muscle tissue of pectoralis major striated muscle cell	http://purl.obolibrary.org/obo/UBERON_0004510	skeletal muscle tissue of pectoralis major	http://purl.obolibrary.org/obo/CL_0000737	striated muscle cell
http://purl.obolibrary.org/obo/CL_0002620	skin fibroblast	http://purl.obolibrary.org/obo/UBERON_0002097	skin of body	http://purl.obolibrary.org/obo/CL_0000057	fibroblast
http://purl.obolibrary.org/obo/CL_0009023	small intestine Peyer's patch T cell	http://purl.obolibrary.org/obo/UBERON_0003454	small intestine Peyer's patch	http://purl.obolibrary.org/obo/CL_0002419	mature T cell
http://purl.obolibrary.org/obo/CL_1001598	small intestine glandular cell	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://purl.obolibrary.org/obo/CL_0000150	glandular epithelial cell
http://purl.obolibrary.org/obo/CL_1000495	small intestine goblet cell	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://purl.obolibrary.org/obo/CL_0000160	goblet cell
http://purl.obolibrary.org/obo/CL_0002597	smooth muscle cell of bladder	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000281	smooth muscle cell of cecum	http://purl.obolibrary.org/obo/UBERON_0001153	caecum	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon	http://purl.obolibrary.org/obo/UBERON_0001155	colon	http://purl.obolibrary.org/obo/CL_0002504	enteric smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000279	smooth muscle cell of large intestine	http://purl.obolibrary.org/obo/UBERON_0000059	large intestine	http://purl.obolibrary.org/obo/CL_0002504	enteric smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000487	smooth muscle cell of prostate	http://purl.obolibrary.org/obo/UBERON_0002367	prostate gland	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000286	smooth muscle cell of rectum	http://purl.obolibrary.org/obo/UBERON_0001052	rectum	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000285	smooth muscle cell of sigmoid colon	http://purl.obolibrary.org/obo/UBERON_0001159	sigmoid colon	http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon
http://purl.obolibrary.org/obo/CL_1000275	smooth muscle cell of small intestine	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://purl.obolibrary.org/obo/CL_0002504	enteric smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002243	smooth muscle cell of sphincter of pupil	http://purl.obolibrary.org/obo/UBERON_0001607	sphincter pupillae	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002589	smooth muscle cell of the brachiocephalic vasculature	http://purl.obolibrary.org/obo/UBERON_0001529	brachiocephalic artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002590	smooth muscle cell of the brain vasculature	http://purl.obolibrary.org/obo/UBERON_0000955	brain	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002596	smooth muscle cell of the carotid artery	http://purl.obolibrary.org/obo/UBERON_0005396	carotid artery segment	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002592	smooth muscle cell of the coronary artery	http://purl.obolibrary.org/obo/UBERON_0001621	coronary artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002599	smooth muscle cell of the esophagus	http://purl.obolibrary.org/obo/UBERON_0001043	esophagus	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002593	smooth muscle cell of the internal thoracic artery	http://purl.obolibrary.org/obo/UBERON_0002456	internal thoracic artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002591	smooth muscle cell of the pulmonary artery	http://purl.obolibrary.org/obo/UBERON_0002012	pulmonary artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002595	smooth muscle cell of the subclavian artery	http://purl.obolibrary.org/obo/UBERON_0001533	subclavian artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002594	smooth muscle cell of the umbilical artery	http://purl.obolibrary.org/obo/UBERON_0001310	umbilical artery	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002588	smooth muscle cell of the umbilical vein	http://purl.obolibrary.org/obo/UBERON_0002066	umbilical vein	http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002600	smooth muscle cell of trachea	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000282	smooth muscle fiber of ascending colon	http://purl.obolibrary.org/obo/UBERON_0001156	ascending colon	http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon
http://purl.obolibrary.org/obo/CL_1000284	smooth muscle fiber of descending colon	http://purl.obolibrary.org/obo/UBERON_0001158	descending colon	http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon
http://purl.obolibrary.org/obo/CL_1000276	smooth muscle fiber of duodenum	http://purl.obolibrary.org/obo/UBERON_0002114	duodenum	http://purl.obolibrary.org/obo/CL_1000275	smooth muscle cell of small intestine
http://purl.obolibrary.org/obo/CL_1000278	smooth muscle fiber of ileum	http://purl.obolibrary.org/obo/UBERON_0002116	ileum	http://purl.obolibrary.org/obo/CL_1000275	smooth muscle cell of small intestine
http://purl.obolibrary.org/obo/CL_1000277	smooth muscle fiber of jejunum	http://purl.obolibrary.org/obo/UBERON_0002115	jejunum	http://purl.obolibrary.org/obo/CL_1000275	smooth muscle cell of small intestine
http://purl.obolibrary.org/obo/CL_1000283	smooth muscle fiber of transverse colon	http://purl.obolibrary.org/obo/UBERON_0001157	transverse colon	http://purl.obolibrary.org/obo/CL_1000280	smooth muscle cell of colon
http://purl.obolibrary.org/obo/CL_0000358	sphincter associated smooth muscle cell	http://purl.obolibrary.org/obo/UBERON_0004590	sphincter muscle	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_2000025	spinal cord oligodendrocyte	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord	http://purl.obolibrary.org/obo/CL_0000128	oligodendrocyte
http://purl.obolibrary.org/obo/CL_1000073	spinal cord radial glial cell	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord	http://purl.obolibrary.org/obo/CL_0000681	radial glial cell
http://purl.obolibrary.org/obo/CL_2000053	splenic endothelial cell	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/CL_0000115	endothelial cell
http://purl.obolibrary.org/obo/CL_2000051	splenic fibroblast	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/CL_0000057	fibroblast
http://purl.obolibrary.org/obo/CL_2000074	splenocyte	http://purl.obolibrary.org/obo/UBERON_0002106	spleen	http://purl.obolibrary.org/obo/CL_0000738	leukocyte
http://purl.obolibrary.org/obo/CL_1000428	stem cell of epidermis	http://purl.obolibrary.org/obo/UBERON_0001003	skin epidermis	http://purl.obolibrary.org/obo/CL_0000723	somatic stem cell
http://purl.obolibrary.org/obo/CL_1001517	stomach enteroendocrine cell	http://purl.obolibrary.org/obo/UBERON_0001160	fundus of stomach	http://purl.obolibrary.org/obo/CL_0000164	enteroendocrine cell
http://purl.obolibrary.org/obo/CL_1000222	stomach neuroendocrine cell	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	http://purl.obolibrary.org/obo/CL_0000165	neuroendocrine cell
http://purl.obolibrary.org/obo/CL_0000712	stratum granulosum cell	http://purl.obolibrary.org/obo/UBERON_0002069	stratum granulosum of epidermis	http://purl.obolibrary.org/obo/CL_0000362	epidermal cell
http://purl.obolibrary.org/obo/CL_0002486	strial intermediate cell	http://purl.obolibrary.org/obo/UBERON_0002282	stria vascularis of cochlear duct	http://purl.obolibrary.org/obo/CL_0000148	melanocyte
http://purl.obolibrary.org/obo/CL_0010001	stromal cell of bone marrow	http://purl.obolibrary.org/obo/UBERON_0002371	bone marrow	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0002255	stromal cell of endometrium	http://purl.obolibrary.org/obo/UBERON_0001295	endometrium	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0009022	stromal cell of lamina propria of small intestine	http://purl.obolibrary.org/obo/UBERON_0001238	lamina propria of small intestine	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0002134	stromal cell of ovarian medulla	http://purl.obolibrary.org/obo/UBERON_0013192	ovarian medulla	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0002132	stromal cell of ovary	http://purl.obolibrary.org/obo/UBERON_0000992	ovary	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0002574	stromal cell of pancreas	http://purl.obolibrary.org/obo/UBERON_0001264	pancreas	http://purl.obolibrary.org/obo/CL_0000499	stromal cell
http://purl.obolibrary.org/obo/CL_0002521	subcutaneous fat cell	http://purl.obolibrary.org/obo/UBERON_0002190	subcutaneous adipose tissue	http://purl.obolibrary.org/obo/CL_0000136	fat cell
http://purl.obolibrary.org/obo/CL_0002583	subcutaneous preadipocyte	http://purl.obolibrary.org/obo/UBERON_0002072	hypodermis	http://purl.obolibrary.org/obo/CL_0002334	preadipocyte
http://purl.obolibrary.org/obo/CL_0002315	supporting cell of cochlea	http://purl.obolibrary.org/obo/UBERON_0001844	cochlea	http://purl.obolibrary.org/obo/CL_0005014	auditory epithelial support cell
http://purl.obolibrary.org/obo/CL_0002316	supporting cell of vestibular epithelium	http://purl.obolibrary.org/obo/UBERON_0001862	vestibular labyrinth	http://purl.obolibrary.org/obo/CL_0005014	auditory epithelial support cell
http://purl.obolibrary.org/obo/CL_0000214	synovial cell	http://purl.obolibrary.org/obo/UBERON_0002018	synovial membrane of synovial joint	http://purl.obolibrary.org/obo/CL_0002078	meso-epithelial cell
http://purl.obolibrary.org/obo/CL_0000388	tendon cell	http://purl.obolibrary.org/obo/UBERON_0000043	tendon	http://purl.obolibrary.org/obo/CL_0000135	fibrocyte
http://purl.obolibrary.org/obo/CL_0002545	thoracic aorta endothelial cell	http://purl.obolibrary.org/obo/UBERON_0001515	thoracic aorta	http://purl.obolibrary.org/obo/CL_0002544	aortic endothelial cell
http://purl.obolibrary.org/obo/CL_0000883	thymic cortical macrophage	http://purl.obolibrary.org/obo/UBERON_0002123	cortex of thymus	http://purl.obolibrary.org/obo/CL_0000866	thymic macrophage
http://purl.obolibrary.org/obo/CL_0000882	thymic medullary macrophage	http://purl.obolibrary.org/obo/UBERON_0002124	medulla of thymus	http://purl.obolibrary.org/obo/CL_0000866	thymic macrophage
http://purl.obolibrary.org/obo/CL_0000864	tissue-resident macrophage	http://purl.obolibrary.org/obo/UBERON_0000479	tissue	http://purl.obolibrary.org/obo/CL_0000235	macrophage
http://purl.obolibrary.org/obo/CL_2000006	tonsil germinal center B cell	http://purl.obolibrary.org/obo/UBERON_0002372	tonsil	http://purl.obolibrary.org/obo/CL_0000844	germinal center B cell
http://purl.obolibrary.org/obo/CL_0002367	trabecular meshwork cell	http://purl.obolibrary.org/obo/UBERON_0005969	eye trabecular meshwork	http://purl.obolibrary.org/obo/CL_0000115	endothelial cell
http://purl.obolibrary.org/obo/CL_1000329	tracheal goblet cell	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://purl.obolibrary.org/obo/CL_0000160	goblet cell
http://purl.obolibrary.org/obo/CL_0019002	tracheobronchial chondrocyte	http://purl.obolibrary.org/obo/UBERON_0007196	tracheobronchial tree	http://purl.obolibrary.org/obo/CL_0000138	chondrocyte
http://purl.obolibrary.org/obo/CL_0019003	tracheobronchial goblet cell	http://purl.obolibrary.org/obo/UBERON_0007196	tracheobronchial tree	http://purl.obolibrary.org/obo/CL_0000160	goblet cell
http://purl.obolibrary.org/obo/CL_0019019	tracheobronchial smooth muscle cell	http://purl.obolibrary.org/obo/UBERON_0007196	tracheobronchial tree	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002265	type D cell of colon	http://purl.obolibrary.org/obo/UBERON_0001155	colon	http://purl.obolibrary.org/obo/CL_0000502	type D enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002266	type D cell of small intestine	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine	http://purl.obolibrary.org/obo/CL_0000502	type D enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002267	type D cell of stomach	http://purl.obolibrary.org/obo/UBERON_0000945	stomach	http://purl.obolibrary.org/obo/CL_0000502	type D enteroendocrine cell
http://purl.obolibrary.org/obo/CL_0002099	type I cell of adrenal cortex	http://purl.obolibrary.org/obo/UBERON_0002053	zona glomerulosa of adrenal gland	http://purl.obolibrary.org/obo/CL_0002097	cortical cell of adrenal gland
http://purl.obolibrary.org/obo/CL_2000052	umbilical artery endothelial cell	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord	http://purl.obolibrary.org/obo/CL_1000413	endothelial cell of artery
http://purl.obolibrary.org/obo/CL_1000979	ureter smooth muscle cell	http://purl.obolibrary.org/obo/UBERON_0006855	muscular coat of ureter	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1000706	ureter urothelial cell	http://purl.obolibrary.org/obo/UBERON_0001254	urothelium of ureter	http://purl.obolibrary.org/obo/CL_0000731	urothelial cell
http://purl.obolibrary.org/obo/CL_1001430	urethra urothelial cell	http://purl.obolibrary.org/obo/UBERON_0004787	urethra urothelium	http://purl.obolibrary.org/obo/CL_0000731	urothelial cell
http://purl.obolibrary.org/obo/CL_0000731	urothelial cell	http://purl.obolibrary.org/obo/UBERON_0000365	urothelium	http://purl.obolibrary.org/obo/CL_0000244	transitional epithelial cell
http://purl.obolibrary.org/obo/CL_1000442	urothelial cell of trigone of urinary bladder	http://purl.obolibrary.org/obo/UBERON_0001257	trigone of urinary bladder	http://purl.obolibrary.org/obo/CL_0000731	urothelial cell
http://purl.obolibrary.org/obo/CL_1001587	uterine cervix glandular cell	http://purl.obolibrary.org/obo/UBERON_0000002	uterine cervix	http://purl.obolibrary.org/obo/CL_0000150	glandular epithelial cell
http://purl.obolibrary.org/obo/CL_0002601	uterine smooth muscle cell	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_1001131	vasa recta ascending limb cell	http://purl.obolibrary.org/obo/UBERON_0009091	vasa recta ascending limb	http://purl.obolibrary.org/obo/CL_1001036	vasa recta cell
http://purl.obolibrary.org/obo/CL_1001036	vasa recta cell	http://purl.obolibrary.org/obo/UBERON_0004726	vasa recta	http://purl.obolibrary.org/obo/CL_1000892	kidney capillary endothelial cell
http://purl.obolibrary.org/obo/CL_1001285	vasa recta descending limb cell	http://purl.obolibrary.org/obo/UBERON_0009202	vasa recta descending limb	http://purl.obolibrary.org/obo/CL_1001036	vasa recta cell
http://purl.obolibrary.org/obo/CL_0000359	vascular associated smooth muscle cell	http://purl.obolibrary.org/obo/UBERON_0002049	vasculature	http://purl.obolibrary.org/obo/CL_0000192	smooth muscle cell
http://purl.obolibrary.org/obo/CL_0002543	vein endothelial cell	http://purl.obolibrary.org/obo/UBERON_0001638	vein	http://purl.obolibrary.org/obo/CL_0000071	blood vessel endothelial cell
http://purl.obolibrary.org/obo/CL_0002572	vertebral mesenchymal stem cell	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	http://purl.obolibrary.org/obo/CL_0000134	mesenchymal stem cell
