?cls	?xref
<http://purl.obolibrary.org/obo/CL_1001111>	"KUPO:0001054"
<http://purl.obolibrary.org/obo/CL_0000912>	"BTO:0002417"
<http://purl.obolibrary.org/obo/CL_0000912>	"MESH:D006377"
<http://purl.obolibrary.org/obo/CL_0002224>	"FMA:67559"
<http://purl.obolibrary.org/obo/CL_0002262>	"FMA:63134"
<http://purl.obolibrary.org/obo/CL_1001428>	"NCIT:C32210"
<http://purl.obolibrary.org/obo/CL_1001428>	"KUPO:0001121"
<http://purl.obolibrary.org/obo/CL_0002254>	"FMA:256159"
<http://purl.obolibrary.org/obo/CL_0002092>	"MESH:D001854"
<http://purl.obolibrary.org/obo/CL_0002092>	"FMA:83621"
<http://purl.obolibrary.org/obo/CL_0002092>	"BTO:0004850"
<http://purl.obolibrary.org/obo/CL_0002328>	"BTO:0002922"
<http://purl.obolibrary.org/obo/CL_1000343>	"FMA:263104"
<http://purl.obolibrary.org/obo/CL_0000546>	"MESH:D018418"
<http://purl.obolibrary.org/obo/CL_0000546>	"FMA:84385"
<http://purl.obolibrary.org/obo/CL_0000546>	"BTO:0001679"
<http://purl.obolibrary.org/obo/CL_0002503>	"FMA:84639"
<http://purl.obolibrary.org/obo/CL_0002503>	"BTO:0002441"
<http://purl.obolibrary.org/obo/CL_0000771>	"CALOHA:TS-0279"
<http://purl.obolibrary.org/obo/CL_0000771>	"FMA:62861"
<http://purl.obolibrary.org/obo/CL_0000771>	"BTO:0000399"
<http://purl.obolibrary.org/obo/CL_0000771>	"MESH:D004804"
<http://purl.obolibrary.org/obo/CL_0002253>	"BTO:0004297"
<http://purl.obolibrary.org/obo/CL_0002253>	"FMA:256157"
<http://purl.obolibrary.org/obo/CL_0002365>	"BTO:0004563"
<http://purl.obolibrary.org/obo/CL_1000342>	"FMA:263102"
<http://purl.obolibrary.org/obo/CL_0000559>	"FMA:83551"
<http://purl.obolibrary.org/obo/CL_0000559>	"BTO:0004657"
<http://purl.obolibrary.org/obo/CL_1000491>	"FMA:86737"
<http://purl.obolibrary.org/obo/CL_0000899>	"MESH:D058504"
<http://purl.obolibrary.org/obo/CL_0000055>	"FMA:84782"
<http://purl.obolibrary.org/obo/CL_0000055>	"BTO:0000125"
<http://purl.obolibrary.org/obo/CL_0000129>	"BTO:0000962"
<http://purl.obolibrary.org/obo/CL_0000129>	"BTO:0000078"
<http://purl.obolibrary.org/obo/CL_0000129>	"FMA:54539"
<http://purl.obolibrary.org/obo/CL_0000160>	"http://en.wikipedia.org/wiki/Goblet_cell"
<http://purl.obolibrary.org/obo/CL_0000160>	"FMA:13148"
<http://purl.obolibrary.org/obo/CL_0000160>	"BTO:0001540"
<http://purl.obolibrary.org/obo/CL_0000209>	"FMA:67910"
<http://purl.obolibrary.org/obo/CL_0000047>	"CALOHA:TS-2360"
<http://purl.obolibrary.org/obo/CL_0000047>	"BTO:0002881"
<http://purl.obolibrary.org/obo/CL_0000047>	"FMA:86684"
<http://purl.obolibrary.org/obo/CL_0000813>	"BTO:0003435"
<http://purl.obolibrary.org/obo/CL_1000380>	"FMA:263190"
<http://purl.obolibrary.org/obo/CL_1000303>	"FMA:261279"
<http://purl.obolibrary.org/obo/CL_0002260>	"FMA:70547"
<http://purl.obolibrary.org/obo/CL_0002073>	"FMA:67142"
<http://purl.obolibrary.org/obo/CL_0000147>	"VHOG:0001678"
<http://purl.obolibrary.org/obo/CL_1000379>	"FMA:263188"
<http://purl.obolibrary.org/obo/CL_0000853>	"FMA:62302"
<http://purl.obolibrary.org/obo/CL_0000615>	"FAO:0000021"
<http://purl.obolibrary.org/obo/CL_0000615>	"BTO:0002166"
<http://purl.obolibrary.org/obo/CL_0000526>	"FMA:87653"
<http://purl.obolibrary.org/obo/CL_0002173>	"FMA:84143"
<http://purl.obolibrary.org/obo/CL_0002173>	"KUPO:0001033"
<http://purl.obolibrary.org/obo/CL_0002074>	"FMA:67111"
<http://purl.obolibrary.org/obo/CL_1000979>	"KUPO:0001118"
<http://purl.obolibrary.org/obo/CL_1000383>	"FMA:263196"
<http://purl.obolibrary.org/obo/CL_0001039>	"VSAO:0000116"
<http://purl.obolibrary.org/obo/CL_0000223>	"FMA:72555"
<http://purl.obolibrary.org/obo/CL_0002174>	"FMA:70589"
<http://purl.obolibrary.org/obo/CL_0002174>	"EMAPA:31247"
<http://purl.obolibrary.org/obo/CL_1000384>	"FMA:263198"
<http://purl.obolibrary.org/obo/CL_0002067>	"FMA:62939"
<http://purl.obolibrary.org/obo/CL_0000855>	"BTO:0004744"
<http://purl.obolibrary.org/obo/CL_0002068>	"FMA:14146"
<http://purl.obolibrary.org/obo/CL_0002068>	"BTO:0001032"
<http://purl.obolibrary.org/obo/CL_1001569>	"FMA:84777"
<http://purl.obolibrary.org/obo/CL_0002077>	"FMA:69074"
<http://purl.obolibrary.org/obo/CL_1000742>	"KUPO:0001032"
<http://purl.obolibrary.org/obo/CL_0002208>	"FMA:263226"
<http://purl.obolibrary.org/obo/CL_0000365>	"BTO:0000854"
<http://purl.obolibrary.org/obo/CL_0000365>	"EHDAA2:0004546"
<http://purl.obolibrary.org/obo/CL_0000365>	"FMA:72395"
<http://purl.obolibrary.org/obo/CL_0002316>	"FMA:75607"
<http://purl.obolibrary.org/obo/CL_0002209>	"FMA:69060"
<http://purl.obolibrary.org/obo/CL_0000060>	"FMA:62999"
<http://purl.obolibrary.org/obo/CL_0000060>	"MESH:D009804"
<http://purl.obolibrary.org/obo/CL_0000060>	"BTO:0001769"
<http://purl.obolibrary.org/obo/CL_0000060>	"CALOHA:TS-0696"
<http://purl.obolibrary.org/obo/CL_0002520>	"BTO:0004597"
<http://purl.obolibrary.org/obo/CL_0002369>	"MESH:D013172"
<http://purl.obolibrary.org/obo/CL_0000228>	"WBbt:0008074"
<http://purl.obolibrary.org/obo/CL_0000228>	"AEO:0000203"
<http://purl.obolibrary.org/obo/CL_0000652>	"FMA:83417"
<http://purl.obolibrary.org/obo/CL_0000652>	"BTO:0001068"
<http://purl.obolibrary.org/obo/CL_0009001>	"PMID:12021768"
<http://purl.obolibrary.org/obo/CL_0009001>	"GOC:pr"
<http://purl.obolibrary.org/obo/CL_0002153>	"BTO:0001943"
<http://purl.obolibrary.org/obo/CL_0002153>	"FMA:68650"
<http://purl.obolibrary.org/obo/CL_0000476>	"MESH:D052684"
<http://purl.obolibrary.org/obo/CL_0000476>	"FMA:83099"
<http://purl.obolibrary.org/obo/CL_1000410>	"FMA:67106"
<http://purl.obolibrary.org/obo/CL_0000654>	"FMA:18645"
<http://purl.obolibrary.org/obo/CL_0000654>	"BTO:0000512"
<http://purl.obolibrary.org/obo/CL_0000197>	"MESH:D011984"
<http://purl.obolibrary.org/obo/CL_0000098>	"BTO:0004301"
<http://purl.obolibrary.org/obo/CL_0002385>	"FAO:0000042"
<http://purl.obolibrary.org/obo/CL_0002385>	"BTO:0000127"
<http://purl.obolibrary.org/obo/CL_0000106>	"FMA:67278"
<http://purl.obolibrary.org/obo/CL_0000724>	"BTO:0000600"
<http://purl.obolibrary.org/obo/CL_0000607>	"FAO:0000020"
<http://purl.obolibrary.org/obo/CL_0000607>	"BTO:0000097"
<http://purl.obolibrary.org/obo/CL_0000214>	"CALOHA:TS-0995"
<http://purl.obolibrary.org/obo/CL_0000608>	"FAO:0000040"
<http://purl.obolibrary.org/obo/CL_0002387>	"FAO:0000041"
<http://purl.obolibrary.org/obo/CL_0002292>	"FMA:84186"
<http://purl.obolibrary.org/obo/CL_0002095>	"FMA:18710"
<http://purl.obolibrary.org/obo/CL_0000333>	"FMA:86667"
<http://purl.obolibrary.org/obo/CL_0000609>	"FMA:62351"
<http://purl.obolibrary.org/obo/CL_0002140>	"BTO:0004613"
<http://purl.obolibrary.org/obo/CL_0002140>	"FMA:70953"
<http://purl.obolibrary.org/obo/CL_0001040>	"VSAO:0000117"
<http://purl.obolibrary.org/obo/CL_0000221>	"FMA:72549"
<http://purl.obolibrary.org/obo/CL_0002294>	"FMA:72209"
<http://purl.obolibrary.org/obo/CL_0000247>	"AAO:0010316"
<http://purl.obolibrary.org/obo/CL_0000247>	"VHOG:0001484"
<http://purl.obolibrary.org/obo/CL_0000247>	"ZFA:0009150"
<http://purl.obolibrary.org/obo/CL_0000247>	"EFO:0003711"
<http://purl.obolibrary.org/obo/CL_0000218>	"FMA:62121"
<http://purl.obolibrary.org/obo/CL_0000218>	"CALOHA:TS-0898"
<http://purl.obolibrary.org/obo/CL_0002312>	"MESH:D052683"
<http://purl.obolibrary.org/obo/CL_0002312>	"FMA:83095"
<http://purl.obolibrary.org/obo/CL_0011003>	"ILX:0107463"
<http://purl.obolibrary.org/obo/CL_0000737>	"FMA:86936"
<http://purl.obolibrary.org/obo/CL_0000737>	"CALOHA:TS-2157"
<http://purl.obolibrary.org/obo/CL_0000737>	"BTO:0002916"
<http://purl.obolibrary.org/obo/CL_1001571>	"SAO:sao131261273"
<http://purl.obolibrary.org/obo/CL_1001571>	"NIFSTD:sao131261273"
<http://purl.obolibrary.org/obo/CL_0002199>	"FMA:69084"
<http://purl.obolibrary.org/obo/CL_0002072>	"BTO:0004190"
<http://purl.obolibrary.org/obo/CL_0002072>	"FMA:67101"
<http://purl.obolibrary.org/obo/CL_0002081>	"FMA:84187"
<http://purl.obolibrary.org/obo/CL_0000446>	"BTO:0004712"
<http://purl.obolibrary.org/obo/CL_0000446>	"FMA:69078"
<http://purl.obolibrary.org/obo/CL_0000446>	"CALOHA:TS-2140"
<http://purl.obolibrary.org/obo/CL_0000137>	"CALOHA:TS-1167"
<http://purl.obolibrary.org/obo/CL_0000137>	"BTO:0002038"
<http://purl.obolibrary.org/obo/CL_0000137>	"FMA:66779"
<http://purl.obolibrary.org/obo/CL_0000137>	"VSAO:0000124"
<http://purl.obolibrary.org/obo/CL_0002082>	"FMA:69322"
<http://purl.obolibrary.org/obo/CL_0002220>	"FMA:86575"
<http://purl.obolibrary.org/obo/CL_0000656>	"FMA:72292"
<http://purl.obolibrary.org/obo/CL_0000656>	"CALOHA:TS-2194"
<http://purl.obolibrary.org/obo/CL_0000656>	"BTO:0001115"
<http://purl.obolibrary.org/obo/CL_0000351>	"FMA:83028"
<http://purl.obolibrary.org/obo/CL_0000449>	"FMA:83435"
<http://purl.obolibrary.org/obo/CL_0000449>	"CALOHA:TS-0099"
<http://purl.obolibrary.org/obo/CL_0002083>	"FMA:69321"
<http://purl.obolibrary.org/obo/CL_1000409>	"FMA:67102"
<http://purl.obolibrary.org/obo/CL_0000601>	"FMA:62366"
<http://purl.obolibrary.org/obo/CL_0000601>	"BTO:0003666"
<http://purl.obolibrary.org/obo/CL_0000448>	"CALOHA:TS-1119"
<http://purl.obolibrary.org/obo/CL_0000448>	"FMA:83434"
<http://purl.obolibrary.org/obo/CL_0002494>	"FMA:83808"
<http://purl.obolibrary.org/obo/CL_0002494>	"BTO:0001539"
<http://purl.obolibrary.org/obo/CL_0002494>	"CALOHA:TS-0115"
<http://purl.obolibrary.org/obo/CL_0002494>	"FMA:84791"
<http://purl.obolibrary.org/obo/CL_0010017>	"MESH:D015053"
<http://purl.obolibrary.org/obo/CL_0000353>	"FMA:72551"
<http://purl.obolibrary.org/obo/CL_0000353>	"BTO:0001473"
<http://purl.obolibrary.org/obo/CL_0002248>	"MESH:D039904"
<http://purl.obolibrary.org/obo/CL_0002248>	"FMA:70570"
<http://purl.obolibrary.org/obo/CL_0000096>	"BTO:0003473"
<http://purl.obolibrary.org/obo/CL_0000354>	"ncithesaurus:Blastemal_Cell"
<http://purl.obolibrary.org/obo/CL_0002136>	"FMA:69547"
<http://purl.obolibrary.org/obo/CL_0002301>	"BTO:0003652"
<http://purl.obolibrary.org/obo/CL_0002301>	"FMA:66788"
<http://purl.obolibrary.org/obo/CL_0002137>	"FMA:69564"
<http://purl.obolibrary.org/obo/CL_1000306>	"FMA:261285"
<http://purl.obolibrary.org/obo/CL_0000723>	"MESH:D053687"
<http://purl.obolibrary.org/obo/CL_0000723>	"CALOHA:TS-2086"
<http://purl.obolibrary.org/obo/CL_0002418>	"MESH:D055018"
<http://purl.obolibrary.org/obo/CL_1000618>	"KUPO:0001028"
<http://purl.obolibrary.org/obo/CL_1000426>	"FMA:69794"
<http://purl.obolibrary.org/obo/CL_0000440>	"BTO:0002277"
<http://purl.obolibrary.org/obo/CL_1000427>	"FMA:69795"
<http://purl.obolibrary.org/obo/CL_0000058>	"BTO:0003607"
<http://purl.obolibrary.org/obo/CL_0000058>	"FMA:66783"
<http://purl.obolibrary.org/obo/CL_0000563>	"BTO:0002779"
<http://purl.obolibrary.org/obo/CL_0002240>	"FMA:84377"
<http://purl.obolibrary.org/obo/CL_0000059>	"FMA:70576"
<http://purl.obolibrary.org/obo/CL_0000059>	"BTO:0001663"
<http://purl.obolibrary.org/obo/CL_0000891>	"MESH:D005487"
<http://purl.obolibrary.org/obo/CL_0000891>	"FMA:83586"
<http://purl.obolibrary.org/obo/CL_0000891>	"BTO:0003872"
<http://purl.obolibrary.org/obo/CL_0000648>	"FMA:84138"
<http://purl.obolibrary.org/obo/CL_0000168>	"BTO:0000783"
<http://purl.obolibrary.org/obo/CL_0000710>	"FMA:70557"
<http://purl.obolibrary.org/obo/CL_0000710>	"BTO:0004301"
<http://purl.obolibrary.org/obo/CL_0000207>	"BTO:0004185"
<http://purl.obolibrary.org/obo/CL_0000207>	"FMA:67860"
<http://purl.obolibrary.org/obo/CL_0000207>	"MESH:D018034"
<http://purl.obolibrary.org/obo/CL_0000207>	"Wikipedia:Olfactory_receptor_neuron"
<http://purl.obolibrary.org/obo/CL_0000711>	"MESH:D054885"
<http://purl.obolibrary.org/obo/CL_0000711>	"BTO:0002236"
<http://purl.obolibrary.org/obo/CL_1001611>	"FMA:84665"
<http://purl.obolibrary.org/obo/CL_1001611>	"CALOHA:TS-2359"
<http://purl.obolibrary.org/obo/CL_0000570>	"SCTID:176770005"
<http://purl.obolibrary.org/obo/CL_0000570>	"FMA:68653"
<http://purl.obolibrary.org/obo/CL_0002166>	"FMA:62987"
<http://purl.obolibrary.org/obo/CL_0000175>	"FMA:18688"
<http://purl.obolibrary.org/obo/CL_0000175>	"BTO:0003939"
<http://purl.obolibrary.org/obo/CL_1000477>	"FMA:83383"
<http://purl.obolibrary.org/obo/CL_0002295>	"FMA:72214"
<http://purl.obolibrary.org/obo/CL_0000421>	"WBbt:0005751"
<http://purl.obolibrary.org/obo/CL_0000421>	"BTO:0002856"
<http://purl.obolibrary.org/obo/CL_0002643>	"FMA:263148"
<http://purl.obolibrary.org/obo/CL_4030056>	"FMA:84149"
<http://purl.obolibrary.org/obo/CL_0004126>	"BAMS:1066"
<http://purl.obolibrary.org/obo/CL_0002288>	"FMA:67941"
<http://purl.obolibrary.org/obo/CL_0000871>	"FMA:83026"
<http://purl.obolibrary.org/obo/CL_0000170>	"FMA:84045"
<http://purl.obolibrary.org/obo/CL_0002246>	"MESH:D000072916"
<http://purl.obolibrary.org/obo/CL_0002246>	"BTO:0002669"
<http://purl.obolibrary.org/obo/CL_0002246>	"FMA:86711"
<http://purl.obolibrary.org/obo/CL_1000616>	"KUPO:0001025"
<http://purl.obolibrary.org/obo/CL_1001576>	"CALOHA:TS-1252"
<http://purl.obolibrary.org/obo/CL_0000061>	"CALOHA:TS-1164"
<http://purl.obolibrary.org/obo/CL_0000061>	"FMA:63002"
<http://purl.obolibrary.org/obo/CL_0002066>	"FMA:14118"
<http://purl.obolibrary.org/obo/CL_1000365>	"FMA:263160"
<http://purl.obolibrary.org/obo/CL_0002391>	"FAO:0000036"
<http://purl.obolibrary.org/obo/CL_1000547>	"KUPO:0001061"
<http://purl.obolibrary.org/obo/CL_0000408>	"CALOHA:TS-0949"
<http://purl.obolibrary.org/obo/CL_0000408>	"BTO:0001277"
<http://purl.obolibrary.org/obo/CL_0002238>	"EMAPA:18686"
<http://purl.obolibrary.org/obo/CL_0002238>	"VHOG:0000662"
<http://purl.obolibrary.org/obo/CL_0002238>	"EHDAA2:0001053"
<http://purl.obolibrary.org/obo/CL_0002238>	"FMA:84771"
<http://purl.obolibrary.org/obo/CL_0002314>	"FMA:75809"
<http://purl.obolibrary.org/obo/CL_0008039>	"FMA:84632"
<http://purl.obolibrary.org/obo/CL_0009084>	"EFO:0010710"
<http://purl.obolibrary.org/obo/CL_1000351>	"FMA:263124"
<http://purl.obolibrary.org/obo/CL_0002134>	"FMA:256171"
<http://purl.obolibrary.org/obo/CL_0002642>	"FMA:256143"
<http://purl.obolibrary.org/obo/CL_0003018>	"BAMS:1010"
<http://purl.obolibrary.org/obo/CL_0004120>	"BAMS:1045"
<http://purl.obolibrary.org/obo/CL_1001124>	"KUPO:0001067"
<http://purl.obolibrary.org/obo/CL_1000339>	"FMA:263096"
<http://purl.obolibrary.org/obo/CL_4023120>	"FMA:62364"
<http://purl.obolibrary.org/obo/CL_0000564>	"FMA:84196"
<http://purl.obolibrary.org/obo/CL_0000638>	"FMA:83093"
<http://purl.obolibrary.org/obo/CL_0002175>	"FMA:70590"
<http://purl.obolibrary.org/obo/CL_0002648>	"FMA:70554"
<http://purl.obolibrary.org/obo/CL_1001097>	"KUPO:0001040"
<http://purl.obolibrary.org/obo/CL_1000385>	"FMA:263200"
<http://purl.obolibrary.org/obo/CL_1001006>	"KUPO:0001038"
<http://purl.obolibrary.org/obo/CL_0002232>	"FMA:74224"
<http://purl.obolibrary.org/obo/CL_0004001>	"BAMS:1002"
<http://purl.obolibrary.org/obo/CL_0002334>	"BTO:0001107"
<http://purl.obolibrary.org/obo/CL_0002099>	"FMA:69273"
<http://purl.obolibrary.org/obo/CL_0000052>	"MESH:D039901"
<http://purl.obolibrary.org/obo/CL_0000052>	"FMA:84790"
<http://purl.obolibrary.org/obo/CL_0000592>	"FMA:18689"
<http://purl.obolibrary.org/obo/CL_2000048>	"NCIT:C12645"
<http://purl.obolibrary.org/obo/CL_1000356>	"FMA:263134"
<http://purl.obolibrary.org/obo/CL_0002264>	"FMA:83411"
<http://purl.obolibrary.org/obo/CL_0002501>	"FMA:63207"
<http://purl.obolibrary.org/obo/CL_0002167>	"FMA:67870"
<http://purl.obolibrary.org/obo/CL_0000523>	"FMA:83042"
<http://purl.obolibrary.org/obo/CL_0000830>	"FMA:84208"
<http://purl.obolibrary.org/obo/CL_0002388>	"FAO:0000037"
<http://purl.obolibrary.org/obo/CL_0004125>	"BAMS:1067"
<http://purl.obolibrary.org/obo/CL_0002273>	"FMA:63208"
<http://purl.obolibrary.org/obo/CL_1000325>	"FMA:263065"
<http://purl.obolibrary.org/obo/CL_1000435>	"FMA:70559"
<http://purl.obolibrary.org/obo/CL_0002070>	"FMA:62352"
<http://purl.obolibrary.org/obo/CL_1000718>	"KUPO:0001134"
<http://purl.obolibrary.org/obo/CL_0002228>	"FMA:70613"
<http://purl.obolibrary.org/obo/CL_0002660>	"FMA:74505"
<http://purl.obolibrary.org/obo/CL_1000357>	"FMA:263136"
<http://purl.obolibrary.org/obo/CL_0000105>	"FMA:67305"
<http://purl.obolibrary.org/obo/CL_1000310>	"FMA:261297"
<http://purl.obolibrary.org/obo/CL_1000546>	"KUPO:0001060"
<http://purl.obolibrary.org/obo/CL_1001599>	"CALOHA:TS-1242"
<http://purl.obolibrary.org/obo/CL_1001599>	"BTO:0000028"
<http://purl.obolibrary.org/obo/CL_0000307>	"FMA:74793"
<http://purl.obolibrary.org/obo/CL_1000453>	"FMA:70980"
<http://purl.obolibrary.org/obo/CL_0000614>	"FMA:83543"
<http://purl.obolibrary.org/obo/CL_0000614>	"BTO:0003456"
<http://purl.obolibrary.org/obo/CL_0002382>	"FAO:0000033"
<http://purl.obolibrary.org/obo/CL_4023102>	"ILX:0770161"
<http://purl.obolibrary.org/obo/CL_0002222>	"FMA:70950"
<http://purl.obolibrary.org/obo/CL_1000469>	"FMA:74499"
<http://purl.obolibrary.org/obo/CL_0000589>	"FMA:62365"
<http://purl.obolibrary.org/obo/CL_0000589>	"BTO:0003667"
<http://purl.obolibrary.org/obo/CL_1000550>	"KUPO:0001064"
<http://purl.obolibrary.org/obo/CL_0009094>	"EFO:0010704"
<http://purl.obolibrary.org/obo/CL_0000703>	"BTO:0002315"
<http://purl.obolibrary.org/obo/CL_1001580>	"CALOHA:TS-1257"
<http://purl.obolibrary.org/obo/CL_0002195>	"FMA:86577"
<http://purl.obolibrary.org/obo/CL_1000370>	"FMA:263170"
<http://purl.obolibrary.org/obo/CL_1000480>	"FMA:83387"
<http://purl.obolibrary.org/obo/CL_0000606>	"FAO:0000038"
<http://purl.obolibrary.org/obo/CL_0002214>	"FMA:84415"
<http://purl.obolibrary.org/obo/CL_0002214>	"BTO:0001813"
<http://purl.obolibrary.org/obo/CL_1001593>	"CALOHA:TS-1279"
<http://purl.obolibrary.org/obo/CL_1000298>	"FMA:256516"
<http://purl.obolibrary.org/obo/CL_0000048>	"FMA:84789"
<http://purl.obolibrary.org/obo/CL_1000419>	"FMA:67803"
<http://purl.obolibrary.org/obo/CL_1000473>	"FMA:74503"
<http://purl.obolibrary.org/obo/CL_0002291>	"FMA:84057"
<http://purl.obolibrary.org/obo/CL_4029001>	"BTO:0000953"
<http://purl.obolibrary.org/obo/CL_0000597>	"FAO:0000028"
<http://purl.obolibrary.org/obo/CL_1001586>	"CALOHA:TS-1272"
<http://purl.obolibrary.org/obo/CL_1000376>	"FMA:263182"
<http://purl.obolibrary.org/obo/CL_1000301>	"FMA:261275"
<http://purl.obolibrary.org/obo/CL_1000315>	"FMA:263040"
<http://purl.obolibrary.org/obo/CL_1000486>	"FMA:84150"
<http://purl.obolibrary.org/obo/CL_0000647>	"FMA:83035"
<http://purl.obolibrary.org/obo/CL_0000647>	"MESH:D015726"
<http://purl.obolibrary.org/obo/CL_0000647>	"BTO:0003107"
<http://purl.obolibrary.org/obo/CL_0002159>	"FMA:70556"
<http://purl.obolibrary.org/obo/CL_0002242>	"FMA:67513"
<http://purl.obolibrary.org/obo/CL_0002091>	"VHOG:0000464"
<http://purl.obolibrary.org/obo/CL_0002091>	"EMAPA:16032"
<http://purl.obolibrary.org/obo/CL_0002091>	"EHDAA2:0000541"
<http://purl.obolibrary.org/obo/CL_0002091>	"FMA:18650"
<http://purl.obolibrary.org/obo/CL_1001572>	"CALOHA:TS-2397"
<http://purl.obolibrary.org/obo/CL_1001435>	"NIFEXT:122"
<http://purl.obolibrary.org/obo/CL_1001435>	"BTO:0003796"
<http://purl.obolibrary.org/obo/CL_0000418>	"WBbt:0005793"
<http://purl.obolibrary.org/obo/CL_0000528>	"FMA:84792"
<http://purl.obolibrary.org/obo/CL_0002255>	"FMA:86490"
<http://purl.obolibrary.org/obo/CL_0002255>	"CALOHA:TS-1266"
<http://purl.obolibrary.org/obo/CL_1000307>	"FMA:261287"
<http://purl.obolibrary.org/obo/CL_1000361>	"FMA:263152"
<http://purl.obolibrary.org/obo/CL_1001135>	"KUPO:0001078"
<http://purl.obolibrary.org/obo/CL_0002476>	"BTO:0004732"
<http://purl.obolibrary.org/obo/CL_0002310>	"FMA:83097"
<http://purl.obolibrary.org/obo/CL_0017006>	"FMA:83031"
<http://purl.obolibrary.org/obo/CL_0017006>	"EFO:0005293"
<http://purl.obolibrary.org/obo/CL_0002206>	"FMA:263228"
<http://purl.obolibrary.org/obo/CL_0002296>	"FMA:72212"
<http://purl.obolibrary.org/obo/CL_0002130>	"FMA:228790"
<http://purl.obolibrary.org/obo/CL_0003014>	"https://orcid.org/0000-0001-7258-9596"
<http://purl.obolibrary.org/obo/CL_0003014>	"https://orcid.org/0000-0002-5260-9315"
<http://purl.obolibrary.org/obo/CL_1000335>	"FMA:263088"
<http://purl.obolibrary.org/obo/CL_1000284>	"FMA:17520"
<http://purl.obolibrary.org/obo/CL_1000445>	"FMA:70619"
<http://purl.obolibrary.org/obo/CL_0002651>	"FMA:72140"
<http://purl.obolibrary.org/obo/CL_0002289>	"FMA:62356"
<http://purl.obolibrary.org/obo/CL_0000083>	"BTO:0000028"
<http://purl.obolibrary.org/obo/CL_0000634>	"FMA:79802"
<http://purl.obolibrary.org/obo/CL_1001577>	"CALOHA:TS-1253"
<http://purl.obolibrary.org/obo/CL_1000617>	"KUPO:0001026"
<http://purl.obolibrary.org/obo/CL_0002093>	"FMA:18651"
<http://purl.obolibrary.org/obo/CL_0002093>	"EMAPA:16045"
<http://purl.obolibrary.org/obo/CL_0002093>	"EHDAA2:0001820"
<http://purl.obolibrary.org/obo/CL_0002093>	"EMAPA:16034"
<http://purl.obolibrary.org/obo/CL_0002171>	"FMA:67874"
<http://purl.obolibrary.org/obo/CL_0002644>	"FMA:70628"
<http://purl.obolibrary.org/obo/CL_1001286>	"KUPO:0001072"
<http://purl.obolibrary.org/obo/CL_1000360>	"FMA:263142"
<http://purl.obolibrary.org/obo/CL_0000620>	"FAO:0000039"
<http://purl.obolibrary.org/obo/CL_0002315>	"FMA:79796"
<http://purl.obolibrary.org/obo/CL_1001064>	"KUPO:0001096"
<http://purl.obolibrary.org/obo/CL_1000352>	"FMA:263126"
<http://purl.obolibrary.org/obo/CL_1000366>	"FMA:263162"
<http://purl.obolibrary.org/obo/CL_0002135>	"FMA:62880"
<http://purl.obolibrary.org/obo/CL_1000548>	"KUPO:0001062"
<http://purl.obolibrary.org/obo/CL_0002239>	"FMA:84772"
<http://purl.obolibrary.org/obo/CL_0002239>	"ISBN:0721662544"
<http://purl.obolibrary.org/obo/CL_0002239>	"EMAPA:17965"
<http://purl.obolibrary.org/obo/CL_0002239>	"VHOG:0000661"
<http://purl.obolibrary.org/obo/CL_0002239>	"EHDAA2:0000505"
<http://purl.obolibrary.org/obo/CL_0002283>	"FMA:70581"
<http://purl.obolibrary.org/obo/CL_1000478>	"FMA:83384"
<http://purl.obolibrary.org/obo/CL_0002384>	"FAO:0000029"
<http://purl.obolibrary.org/obo/CL_0000552>	"FMA:84646"
<http://purl.obolibrary.org/obo/CL_0002649>	"FMA:70579"
<http://purl.obolibrary.org/obo/CL_0004121>	"BAMS:1048"
<http://purl.obolibrary.org/obo/CL_1000321>	"FMA:263056"
<http://purl.obolibrary.org/obo/CL_1000714>	"KUPO:0001130"
<http://purl.obolibrary.org/obo/CL_0002635>	"FMA:263146"
<http://purl.obolibrary.org/obo/CL_0002176>	"FMA:70591"
<http://purl.obolibrary.org/obo/CL_0000343>	"FMA:63846"
<http://purl.obolibrary.org/obo/CL_0002233>	"FMA:74223"
<http://purl.obolibrary.org/obo/CL_1001595>	"CALOHA:TS-1281"
<http://purl.obolibrary.org/obo/CL_0002502>	"FMA:63420"
<http://purl.obolibrary.org/obo/CL_0001006>	"BTO:0004812"
<http://purl.obolibrary.org/obo/CL_1001223>	"KUPO:0001089"
<http://purl.obolibrary.org/obo/CL_0002168>	"FMA:79798"
<http://purl.obolibrary.org/obo/CL_0000336>	"FMA:69262"
<http://purl.obolibrary.org/obo/CL_0000599>	"FAO:0000024"
<http://purl.obolibrary.org/obo/CL_0000599>	"BTO:0000283"
<http://purl.obolibrary.org/obo/CL_1000317>	"FMA:263046"
<http://purl.obolibrary.org/obo/CL_0004119>	"BAMS:1047"
<http://purl.obolibrary.org/obo/CL_0000769>	"FMA:84198"
<http://purl.obolibrary.org/obo/CL_1000191>	"FMA:75722"
<http://purl.obolibrary.org/obo/CL_0002389>	"FAO:0000031"
<http://purl.obolibrary.org/obo/CL_1000490>	"FMA:86736"
<http://purl.obolibrary.org/obo/CL_1000719>	"KUPO:0001135"
<http://purl.obolibrary.org/obo/CL_1000699>	"KUPO:0001110"
<http://purl.obolibrary.org/obo/CL_1001209>	"KUPO:0001075"
<http://purl.obolibrary.org/obo/CL_1000415>	"FMA:67780"
<http://purl.obolibrary.org/obo/CL_0002162>	"FMA:70626"
