type	subject	severity	instantiates	predicate	object	object_str	source	info
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033023	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033024	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033025	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033026	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033027	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033028	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033029	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033030	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033031	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033032	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033033	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033034	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033035	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033036	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033037	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033038	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033039	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033040	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033041	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033042	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033043	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033044	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033045	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033046	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033047	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033048	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033049	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033050	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033051	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033052	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033053	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033054	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033055	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033056	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033057	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033058	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033059	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033060	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033062	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033063	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4033064	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040000	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040001	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040002	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040003	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040004	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:4040005	ERROR	None	dcterms:date	None	None	sqlite:cl-simple.db	Incorrect datatype for date expected: xsd:string for string
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017002	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017002
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017003	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017003
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017004	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017004
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017005	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017005
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017006	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017006
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0017009	WARNING	None	oio:created_by	None	None	sqlite:cl-simple.db	Deprecated slot (created_by) for CL:0017009
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017002	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017003	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017004	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017005	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017006	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
http://www.w3.org/ns/shacl#DatatypeConstraintComponent	CL:0017009	ERROR	None	oio:created_by	None	None	sqlite:cl-simple.db	Incorrect object type for created_by range = string should_be_iri = False
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0001034	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0001034
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0001035	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0001035
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0001060	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0001060
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002000	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002000
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002001	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002001
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002002	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002002
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002003	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002003
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002004	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002004
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002005	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002005
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002006	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002006
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002007	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002007
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002008	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002008
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002009	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002009
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002010	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002010
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002011	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002011
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002012	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002012
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002013	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002013
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002014	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002014
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002015	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002015
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002016	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002016
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002017	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002017
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002018	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002018
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002019	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002019
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002020	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002020
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002021	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002021
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002022	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002022
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002023	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002023
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002024	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002024
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002025	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002025
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002026	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002026
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002027	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002027
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002028	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002028
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002029	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002029
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002030	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002030
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002031	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002031
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002032	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002032
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002033	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002033
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002034	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002034
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002035	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002035
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002036	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002036
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002037	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002037
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002038	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002038
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002039	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002039
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002040	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002040
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002041	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002041
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002042	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002042
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002043	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002043
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002044	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002044
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002045	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002045
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002046	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002046
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002047	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002047
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002048	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002048
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002049	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002049
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002050	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002050
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002051	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002051
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002052	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002052
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002053	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002053
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002054	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002054
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002055	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002055
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002056	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002056
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002057	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002057
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002058	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002058
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002059	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002059
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002060	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002060
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002061	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002061
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002062	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002062
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002063	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002063
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002064	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002064
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002066	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002066
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002067	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002067
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002068	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002068
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002069	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002069
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002070	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002070
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002071	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002071
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002072	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002072
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002073	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002073
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002074	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002074
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002075	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002075
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002076	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002076
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002077	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002077
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002078	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002078
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002079	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002079
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002080	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002080
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002081	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002081
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002082	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002082
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002083	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002083
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002084	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002084
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002085	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002085
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002086	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002086
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002087	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002087
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002088	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002088
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002089	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002089
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002090	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002090
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002091	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002091
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002092	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002092
https://w3id.org/linkml/validation-model/DeprecatedPropertyComponent	CL:0002093	WARNING	None	oio:creation_date	None	None	sqlite:cl-simple.db	Deprecated slot (creation_date) for CL:0002093
